Series Name,Series Code,Country Name,Country Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Libya,LBY,1.861,..,2.042,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Lithuania,LTU,4.338,4.466,4.555,4.596,4.568,4.481,4.485,4.466,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Low & middle income,LMY,..,..,..,..,..,..,..,1.4874939012268,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Low income,LIC,..,..,..,..,..,..,..,0.380341544310346,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Lower middle income,LMC,..,..,..,..,..,..,..,0.733639153717961,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Luxembourg,LUX,2.908,2.884,2.984,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Madagascar,MDG,..,..,..,0.195,..,..,..,0.172,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Malawi,MWI,..,0.031,..,0.15,..,0.049,..,0.054,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Malaysia,MYS,1.489,1.576,1.787,1.858,2.021,2.183,2.268,2.29,2.341,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Maldives,MDV,..,1.32,1.894,1.862,2.235,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Mali,MLI,0.094,0.117,0.113,0.12,..,..,..,0.191,0.188,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Malta,MLT,3.676,3.828,3.965,3.972,4.026,4.164,4.294,4.513,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Mauritania,MRT,0.175,..,0.188,0.196,0.201,0.203,0.219,0.261,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Mauritius,MUS,1.973,2.144,2.268,1.858,2.558,2.689,..,1.436,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Mexico,MEX,2.34,2.345,2.409,2.456,2.46,2.425,2.541,2.588,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,0.762,0.974,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,..,..,..,..,..,..,..,1.12862230709656,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,..,..,..,..,..,..,..,1.12125410560683,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Middle income,MIC,..,..,..,..,..,..,..,1.59618735892324,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Moldova,MDA,3.159,3.239,3.285,3.204,4.033,4.038,4.039,4.145,4.016,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Monaco,MCO,..,..,..,8.298,8.609,8.609,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Mongolia,MNG,3.243,3.289,3.407,3.526,3.647,3.778,3.884,4.13,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Montenegro,MNE,2.372,2.589,2.675,2.809,2.792,2.831,2.878,2.808,2.783,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Morocco,MAR,..,..,0.734,..,..,..,0.74,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Mozambique,MOZ,..,..,0.077,0.085,0.086,0.084,0.082,0.175,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Myanmar,MMR,..,0.638,0.889,0.696,0.757,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Namibia,NAM,..,..,0.567,0.335,0.368,0.38,0.42,0.553,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Nauru,NRU,1.273,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Nepal,NPL,..,..,0.681,0.749,0.815,0.857,0.884,..,1.011,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Netherlands,NLD,3.457,3.501,3.565,3.632,3.713,3.805,3.875,3.876,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,New Zealand,NZL,3.031,3.115,3.253,3.311,3.37,3.442,3.531,3.611,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Nicaragua,NIC,0.942,0.965,1,0.682,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Niger,NER,0.032,0.033,0.022,0.037,0.039,0.035,..,0.028,0.038,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Nigeria,NGA,..,0.428,..,0.364,0.356,..,0.386,0.386,0.38,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,North America,NAC,..,..,..,..,..,..,..,3.59100809174329,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,North Macedonia,MKD,3.017,3.166,3.204,3.315,3.409,3.343,..,2.944,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Norway,NOR,4.091,4.22,4.346,4.466,4.578,4.682,4.768,4.908,4.975,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,OECD members,OED,..,..,..,..,..,..,..,3.42958657784355,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Oman,OMN,2.13,1.964,2.013,2.104,2.091,2.003,2.006,1.992,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Other small states,OSS,..,..,..,..,..,..,..,1.82890468087854,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Palau,PLW,..,..,1.91,1.573,2.191,1.798,2.809,2.472,1.808,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Panama,PAN,1.579,1.573,1.589,1.609,1.637,1.63,1.737,1.625,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Papua New Guinea,PNG,..,..,..,0.064,0.06,..,0.063,..,0.061,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Paraguay,PRY,..,..,..,1.466,..,1.296,3.252,3.893,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Peru,PER,..,1.307,..,1.373,1.354,1.436,1.673,1.649,1.688,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Philippines,PHL,0.609,0.631,0.66,0.695,0.732,0.752,0.792,..,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Poland,POL,2.311,2.397,2.36,2.341,3.279,3.303,3.415,3.424,4.031,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Portugal,PRT,4.748,4.93,5.103,5.276,5.422,5.576,5.711,5.851,..,..
"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,Post-demographic dividend,PST,..,..,..,..,..,..,..,3.71573160058024,..,..
